filename,row_preview,computed_total,stated_total,difference
M-98-2026 Sunmoon Int. (Gauda For Agricultural) Oranges 2 # HLBU9537485 & SEGU9450672.pdf,100 |  | 3 |  | 21 | ,101,2,99
M-98-2026 Sunmoon Int. (Gauda For Agricultural) Oranges 2 # HLBU9537485 & SEGU9450672.pdf, |  |  |  |  | 9,85,6,79
MCAPL-009-24B HGS International - 3 Containers Oranges.pdf,1 | 72 | 11 | 415 | 351 | 26,875,792,83
MCAPL-009-24B HGS International - 3 Containers Oranges.pdf,2 | 88 | 5 | 200 | 232 | 08,533,440,93
MCAPL-015-24B Reliance Retail Ltd - 1 Container (Oranges).pdf,Top | 6.7 | 6.4 | 5.8,6.4,5.8,0.6
MCAPL-015-24B Reliance Retail Ltd - 1 Container (Oranges).pdf,Middle | 5.9 | 5.6 | 4.9,5.6,4.9,0.7
MCAPL-015-24B Reliance Retail Ltd - 1 Container (Oranges).pdf,Bottom | 3.6 | 4.3 | 3.8,4.3,3.8,0.5
MCAPL-015-24B Reliance Retail Ltd - 1 Container (Oranges).pdf,1. | 88 / (Midknights) | 5 | 440 | 440,533,440,93
MCAPL-015-24B Reliance Retail Ltd - 1 Container (Oranges).pdf,2. | 72 / (Midknights) | 5 | 360 | 360,437,360,77
MCAPL-015-24B Reliance Retail Ltd - 1 Container (Oranges).pdf,3. | 105 / (Midknights) | 14 | 1470 | 1470,1589,1470,119
MCAPL-38-24B Reliance Retail Ltd - (AMCU9305889 - Mandarin & Orange).pdf, | Total |  |  |  | ,581,584,3
M-150-2025 HGS International Pear Container No. ONEU9147811.pdf, |  | Packhams Triumph (Cat 1) | 70 (Red Box) | 720,71,720,649
M-203-2025 Gajumal Mulchand Pear Container No. EGSU5064133.pdf, | 20 Boxes Percentage |  |  |  | ,98.00,2.00,96.00
M-217-2025 NGK Trading Pear Container No. OOLU6487193.pdf, | 1. |  |  | 45 | ,55.205,8.695,46.510
M-217-2025 NGK Trading Pear Container No. OOLU6487193.pdf, | 2. |  |  | 45 | ,55.355,8.845,46.510
M-217-2025 NGK Trading Pear Container No. OOLU6487193.pdf, | 3. |  |  | 45 | ,55.305,8.795,46.510
M-217-2025 NGK Trading Pear Container No. OOLU6487193.pdf, | 4. |  |  | 50 | ,60.355,8.845,51.510
M-217-2025 NGK Trading Pear Container No. OOLU6487193.pdf, | 5. |  |  | 50 | ,60.405,8.895,51.510
M-217-2025 NGK Trading Pear Container No. OOLU6487193.pdf, | 6. |  |  | 50 | ,60.555,9.045,51.510
M-217-2025 NGK Trading Pear Container No. OOLU6487193.pdf, | 7. |  |  | 50 | ,60.255,8.745,51.510
M-217-2025 NGK Trading Pear Container No. OOLU6487193.pdf, | 8. |  |  | 50 | ,60.505,8.995,51.510
M-217-2025 NGK Trading Pear Container No. OOLU6487193.pdf, | 9. |  |  | 50 | ,60.355,8.845,51.510
M-217-2025 NGK Trading Pear Container No. OOLU6487193.pdf, | 10. |  |  | 50 | ,60.555,9.045,51.510
M-217-2025 NGK Trading Pear Container No. OOLU6487193.pdf, | 11. |  |  | 50 | ,60.405,8.895,51.510
M-217-2025 NGK Trading Pear Container No. OOLU6487193.pdf, | 12. |  |  | 55 | ,65.405,8.895,56.510
M-217-2025 NGK Trading Pear Container No. OOLU6487193.pdf, | 13. |  |  | 55 | ,65.405,8.895,56.510
M-217-2025 NGK Trading Pear Container No. OOLU6487193.pdf, | 14. |  |  | 55 | ,65.305,8.795,56.510
M-217-2025 NGK Trading Pear Container No. OOLU6487193.pdf, | 15. |  |  | 55 | ,65.405,8.895,56.510
M-217-2025 NGK Trading Pear Container No. OOLU6487193.pdf, | 16. |  |  | 55 | ,65.405,8.895,56.510
M-217-2025 NGK Trading Pear Container No. OOLU6487193.pdf, | 17. |  |  | 55 | ,65.305,8.795,56.510
M-217-2025 NGK Trading Pear Container No. OOLU6487193.pdf, | Total |  |  | 17 Boxes | ,176.485,150.815,25.670
M-33-2026 Archana Enterprises (Zest Fruit (PTY) Ltd) Pear Container No. TTNU8138735.pdf, | 60 / (PUC No. M003 & M0748) |  |  | 5 | ,665.0030748,3274,2608.9969252
M-33-2026 Archana Enterprises (Zest Fruit (PTY) Ltd) Pear Container No. TTNU8138735.pdf, | 70 / (PUC No. M003 & M0748) |  |  | 5 | ,775.0030748,75116,74340.9969252
M-33-2026 Archana Enterprises (Zest Fruit (PTY) Ltd) Pear Container No. TTNU8138735.pdf, | 80 / (PUC No. M0003) |  |  | 5 | ,885.0003,117160,116274.9997
M-33-2026 Archana Enterprises (Zest Fruit (PTY) Ltd) Pear Container No. TTNU8138735.pdf, | Total 15 Boxes |  |  |  | ,2100,160,1940
M-41-2026 NGK Fruits (GF Marketing Pty.Ltd) Pear Container No. OTPU6259113.pdf,"45 / 10 Pcs |  |  |  | 10.28,9.76,10.09,10.57,9.99,10.2,8.90,9.20, | ",19.47,1920,1900.53
M-41-2026 NGK Fruits (GF Marketing Pty.Ltd) Pear Container No. OTPU6259113.pdf,"52 / 10 Pcs |  |  |  | 9.76,10.53,8.27,9.2,10.23,9.70,9.72,9.53, | ",18.80,2122,2103.20
M-41-2026 NGK Fruits (GF Marketing Pty.Ltd) Pear Container No. OTPU6259113.pdf,"60 / 10 Pcs |  |  |  | 9.90,9.30,10.76,10.8,8.58,9.84,9.61,11.18, | ",19.76,2324,2304.24
M-41-2026 NGK Fruits (GF Marketing Pty.Ltd) Pear Container No. OTPU6259113.pdf,"70 / 10 Pcs |  |  |  | 10.95,9.3,8.47,8.48,9.7,9.76,8.81,9.65, | ",19.42,2526,2506.58
M-41-2026 NGK Fruits (GF Marketing Pty.Ltd) Pear Container No. OTPU6259113.pdf,"80 / 10 Pcs |  |  |  | 9.21,9.12,10.5,10.64,10.59,9.57,9.24,9.90 | ",19.59,2728,2708.41
M-41-2026 NGK Fruits (GF Marketing Pty.Ltd) Pear Container No. OTPU6259113.pdf,"80 / 10 Pcs |  |  |  | 14.54,14.38,13.05,14.23,13.76,13.30,16.42,14.50, | ",29.47,2930,2900.53
M-42-2026 NGK Fruits (GF Marketing Pty.Ltd) Pear Container No. CAIU5672463.pdf," | 70 / |  |  | 10.05,10.39,10.44,10.11,8.08,8.20,10.75,10.16 | ",18.83,19,0.17
M-42-2026 NGK Fruits (GF Marketing Pty.Ltd) Pear Container No. CAIU5672463.pdf,"80 / 10 Pcs |  |  |  | 9.85,10.03,10.59,11.00,10.50,10.93,9.00,10.88 | ",20.00,2122,2102.00
"M-57-24B Reliance Retail Ltd - (3 x Pear Container Nos. MNBU4179388, MNBU00470374 & MNBU0363289).pdf",1 | 52 |  |  | 5 | ,563,14,549
"M-57-24B Reliance Retail Ltd - (3 x Pear Container Nos. MNBU4179388, MNBU00470374 & MNBU0363289).pdf", |  | Percentage % |  |  | ,94.62,5.38,89.24
"M-57-24B Reliance Retail Ltd - (3 x Pear Container Nos. MNBU4179388, MNBU00470374 & MNBU0363289).pdf",2 |  | 60 |  |  | 5,617,48,569
"M-57-24B Reliance Retail Ltd - (3 x Pear Container Nos. MNBU4179388, MNBU00470374 & MNBU0363289).pdf", |  | Percentage % |  |  | ,84.00,16.00,68.00
"M-57-24B Reliance Retail Ltd - (3 x Pear Container Nos. MNBU4179388, MNBU00470374 & MNBU0363289).pdf",3 |  | 70 |  |  | 5,757,18,739
"M-57-24B Reliance Retail Ltd - (3 x Pear Container Nos. MNBU4179388, MNBU00470374 & MNBU0363289).pdf", |  | Percentage % |  |  | ,94.86,5.14,89.72
"M-57-24B Reliance Retail Ltd - (3 x Pear Container Nos. MNBU4179388, MNBU00470374 & MNBU0363289).pdf", |  | TOTAL 18 BOXES |  |  | ,1740,80,1660
"M-57-24B Reliance Retail Ltd - (3 x Pear Container Nos. MNBU4179388, MNBU00470374 & MNBU0363289).pdf", |  | PERCENTAGE % |  |  | ,91.21,8.79,82.42
M-59-24B NGK Trading - (Pear Container No. MNBU0563780.pdf, |  | Packham’s Triumph (Grade 1) | 70 | 180,71,180,109
M-59-24B NGK Trading - (Pear Container No. MNBU0563780.pdf, |  | Packham’s Triumph (Grade 1) | 80 | 90,81,90,9
M-59-24B NGK Trading - (Pear Container No. MNBU0563780.pdf,1. |  | 70- White Box |  | 10 | ,1469,11,1458
M-59-24B NGK Trading - (Pear Container No. MNBU0563780.pdf, |  | Percentage % |  |  | ,98.43,1.57,96.86
M-59-24B NGK Trading - (Pear Container No. MNBU0563780.pdf,2. |  | 70 - Green Boxes |  | 2 | ,351,1,350
M-59-24B NGK Trading - (Pear Container No. MNBU0563780.pdf, |  | Percentage % |  |  | ,99.29,0.71,98.58
M-59-24B NGK Trading - (Pear Container No. MNBU0563780.pdf,3. |  | 80- Green Box |  | 2 | ,401,1,400
M-59-24B NGK Trading - (Pear Container No. MNBU0563780.pdf, |  | Percentage % |  |  | ,99.38,0.62,98.76
M-59-24B NGK Trading - (Pear Container No. MNBU0563780.pdf,4. | 80 – White Boxes (Grade SA) |  |  | 6 | ,1040,6,1034
M-59-24B NGK Trading - (Pear Container No. MNBU0563780.pdf, |  | Percentage % |  |  | ,98.75,1.25,97.50
M-59-24B NGK Trading - (Pear Container No. MNBU0563780.pdf, |  | TOTAL 20 BOXES |  |  | ,2941,19,2922
M-59-24B NGK Trading - (Pear Container No. MNBU0563780.pdf, |  | PERCENTAGE % |  |  | ,98.72,1.28,97.44
M-60-24B NGK Trading - (Pear Container No. MNBU0381889.pdf,1. |  | 70- White Box |  | 10 | ,1476,4,1472
M-60-24B NGK Trading - (Pear Container No. MNBU0381889.pdf, |  | Percentage % |  |  | ,99.43,0.57,98.86
M-60-24B NGK Trading - (Pear Container No. MNBU0381889.pdf,2. |  | 80 - Green Boxes |  | 06 | ,1042,4,1038
M-60-24B NGK Trading - (Pear Container No. MNBU0381889.pdf, |  | Percentage % |  |  | ,99.17,0.83,98.34
M-60-24B NGK Trading - (Pear Container No. MNBU0381889.pdf,s |  | TOTAL 16 BOXES |  |  | ,2352,8,2344
M-60-24B NGK Trading - (Pear Container No. MNBU0381889.pdf, |  | PERCENTAGE % |  |  | ,99.32,0.68,98.64
M-61-24B NGK Trading - Pear Container No. MNBU3640432.pdf,5. |  | 70 / Packham’s Triumph |  | 2 | ,309,43,266
M-61-24B NGK Trading - Pear Container No. MNBU3640432.pdf, | Percentage % |  |  |  | ,69.29,30.71,38.58
M-61-24B NGK Trading - Pear Container No. MNBU3640432.pdf,6. |  | 80 / Packham’s Triumph |  | 2 | ,342,60,282
M-61-24B NGK Trading - Pear Container No. MNBU3640432.pdf, | Percentage % |  |  |  | ,62.50,37.50,25.00
M-61-24B NGK Trading - Pear Container No. MNBU3640432.pdf, |  | TOTAL 22 BOXES |  |  | ,2945,103,2842
M-61-24B NGK Trading - Pear Container No. MNBU3640432.pdf, | PERCENTAGE % |  |  |  | ,93.24,6.76,86.48
M-75-2026 Reliance Retail Ltd (Capespan South Africa (PTY) Ltd) Pear Container No. FSCU5735569.pdf, | 1. |  |  | Forelle 60 | ,61,2122,2061
M-75-2026 Reliance Retail Ltd (Capespan South Africa (PTY) Ltd) Pear Container No. FSCU5735569.pdf, | 2. |  |  | Forelle 70 | ,72,2324,2252
M-75-2026 Reliance Retail Ltd (Capespan South Africa (PTY) Ltd) Pear Container No. FSCU5735569.pdf, | 3. |  |  | Forelle 80 | ,83,2526,2443
M-75-2026 Reliance Retail Ltd (Capespan South Africa (PTY) Ltd) Pear Container No. FSCU5735569.pdf, | 4. |  |  | Forelle 90 | ,94,2728,2634
M-75-2026 Reliance Retail Ltd (Capespan South Africa (PTY) Ltd) Pear Container No. FSCU5735569.pdf, | 5. |  |  | Forelle 96 | ,101,2930,2829
M-75-2026 Reliance Retail Ltd (Capespan South Africa (PTY) Ltd) Pear Container No. FSCU5735569.pdf, | 6. |  |  | Beauty 60 | ,66,3132,3066
M-75-2026 Reliance Retail Ltd (Capespan South Africa (PTY) Ltd) Pear Container No. FSCU5735569.pdf, | 7. |  |  | Beauty 70 | ,77,3334,3257
M-75-2026 Reliance Retail Ltd (Capespan South Africa (PTY) Ltd) Pear Container No. FSCU5735569.pdf, | 8. |  |  | Beauty 90 | ,98,3536,3438
M-75-2026 Reliance Retail Ltd (Capespan South Africa (PTY) Ltd) Pear Container No. FSCU5735569.pdf, | 9. |  |  | Beauty 96 | ,105,3738,3633
M-75-2026 Reliance Retail Ltd (Capespan South Africa (PTY) Ltd) Pear Container No. FSCU5735569.pdf,Percentage |  |  |  |  | ,32.22,1,31.22
M-80-2026 NGK Trading (TYT Export SA) Pear Container No. PCIU6143360.pdf, | 1 |  |  | 50 | ,60.025,9.125,50.900
M-80-2026 NGK Trading (TYT Export SA) Pear Container No. PCIU6143360.pdf, | 2 |  |  | 50 | ,59.750,8.850,50.900
M-80-2026 NGK Trading (TYT Export SA) Pear Container No. PCIU6143360.pdf, | 3 |  |  | 50 | ,59.805,8.905,50.900
M-80-2026 NGK Trading (TYT Export SA) Pear Container No. PCIU6143360.pdf, | 4 |  |  | 50 | ,59.820,8.920,50.900
M-80-2026 NGK Trading (TYT Export SA) Pear Container No. PCIU6143360.pdf, | 5 |  |  | 50 | ,59.735,8.835,50.900
M-80-2026 NGK Trading (TYT Export SA) Pear Container No. PCIU6143360.pdf, | 6 |  |  | 55 | ,64.755,8.855,55.900
M-80-2026 NGK Trading (TYT Export SA) Pear Container No. PCIU6143360.pdf, | 7 |  |  | 55 | ,64.825,8.925,55.900
M-80-2026 NGK Trading (TYT Export SA) Pear Container No. PCIU6143360.pdf, | 8 |  | 55 |  | ,64.750,8.850,55.900
M-80-2026 NGK Trading (TYT Export SA) Pear Container No. PCIU6143360.pdf, | 9 |  | 60 |  | ,69.620,8.720,60.900
M-80-2026 NGK Trading (TYT Export SA) Pear Container No. PCIU6143360.pdf, | 10 |  | 60 |  | ,69.795,8.895,60.900
M-80-2026 NGK Trading (TYT Export SA) Pear Container No. PCIU6143360.pdf, | 11 |  | 60 |  | ,69.565,8.665,60.900
M-80-2026 NGK Trading (TYT Export SA) Pear Container No. PCIU6143360.pdf, | 12 |  | 60 |  | ,69.575,8.675,60.900
M-80-2026 NGK Trading (TYT Export SA) Pear Container No. PCIU6143360.pdf, | 13 |  | 60 |  | ,69.860,8.960,60.900
M-80-2026 NGK Trading (TYT Export SA) Pear Container No. PCIU6143360.pdf, | 14 |  | 60 |  | ,69.890,8.990,60.900
M-80-2026 NGK Trading (TYT Export SA) Pear Container No. PCIU6143360.pdf, | 15 |  | 60 |  | ,69.855,8.955,60.900
M-80-2026 NGK Trading (TYT Export SA) Pear Container No. PCIU6143360.pdf, | 16 |  | 60 |  | ,69.865,8.965,60.900
M-80-2026 NGK Trading (TYT Export SA) Pear Container No. PCIU6143360.pdf, | Total 16 Boxes |  |  |  | ,156.490,142.090,14.400
MCAPL-019-24B RB Impex (Apple & Pear)  Typos Revised.pdf,1. |  | 100 - |  |  | ,886,18,868
MCAPL-019-24B RB Impex (Apple & Pear)  Typos Revised.pdf, |  | Percentage % |  |  | ,95.50,4.5,91.00
MCAPL-019-24B RB Impex (Apple & Pear)  Typos Revised.pdf,2. |  | 110 - |  |  | ,764,9,755
MCAPL-019-24B RB Impex (Apple & Pear)  Typos Revised.pdf, |  | Percentage % |  |  | ,97.27,2.73,94.54
MCAPL-019-24B RB Impex (Apple & Pear)  Typos Revised.pdf, |  |  | TOTAL 7 BOXES |  | ,1433,27,1406
MCAPL-019-24B RB Impex (Apple & Pear)  Typos Revised.pdf, |  |  |  | TOTAL | ,96.30,3.70,92.60
MCAPL-37-24B Reliance Retail Ltd - (MNBU3410050 - Pear).pdf,1. |  | 70 FRL |  |  | 4,556,78,478
MCAPL-37-24B Reliance Retail Ltd - (MNBU3410050 - Pear).pdf, |  | Percentage % |  |  | ,72.14,27.86,44.28
MCAPL-37-24B Reliance Retail Ltd - (MNBU3410050 - Pear).pdf,2. |  | 70 PTR |  |  | 7,1006,51,955
MCAPL-37-24B Reliance Retail Ltd - (MNBU3410050 - Pear).pdf, |  | Percentage % |  |  | ,89.59,10.41,79.18
MCAPL-37-24B Reliance Retail Ltd - (MNBU3410050 - Pear).pdf,3. |  | 80 PTR |  |  | 7,1154,53,1101
MCAPL-37-24B Reliance Retail Ltd - (MNBU3410050 - Pear).pdf, |  | Percentage % |  |  | ,90.53,9.47,81.06
MCAPL-37-24B Reliance Retail Ltd - (MNBU3410050 - Pear).pdf, |  | TOTAL 18 BOXES |  |  | ,2478,182,2296
MCAPL-37-24B Reliance Retail Ltd - (MNBU3410050 - Pear).pdf, |  | PERCENTAGE % |  |  | ,86.32,13.68,72.64
M-102-2025 Pawanai Ventures - Plum Container No. SEGU 9979141.doc,50 | 8 | 714 | 74 | 101 | 45,1926,39100,37174
M-102-2025 Pawanai Ventures - Plum Container No. SEGU 9979141.doc,Percentage | Percentage | 76.45% | 7.92% | 10.81% | 4.82%,200.00,39100,38900.00
M-102-2025 Pawanai Ventures - Plum Container No. SEGU 9979141.doc,55 | 8 | 566 | 76 | 85 | 34,1585,101149,99564
M-102-2025 Pawanai Ventures - Plum Container No. SEGU 9979141.doc,Percentage | Percentage | 74.37% | 9.99% | 11.17% | 4.47%,200.00,101149,100949.00
M-102-2025 Pawanai Ventures - Plum Container No. SEGU 9979141.doc,60 | 8 | 456 | 40 | 46 | 35,1232,150200,148968
M-102-2025 Pawanai Ventures - Plum Container No. SEGU 9979141.doc,Percentage | Percentage | 78.35% | 6.87% | 7.90% | 6.02%,200.00,150200,150000.00
M-102-2025 Pawanai Ventures - Plum Container No. SEGU 9979141.doc,"Total 24 Boxes | Total 24 Boxes | 1,736 | 190 | 232 | 114",4578,200,4378
M-102-2025 Pawanai Ventures - Plum Container No. SEGU 9979141.pdf,50 |  | 8 |  |  | 714,1926,39100,37174
M-102-2025 Pawanai Ventures - Plum Container No. SEGU 9979141.pdf,55 |  | 8 |  |  | 566,1585,101149,99564
M-102-2025 Pawanai Ventures - Plum Container No. SEGU 9979141.pdf,60 |  | 8 |  |  | 456,1232,150200,148968
M-102-2025 Pawanai Ventures - Plum Container No. SEGU 9979141.pdf,"Total 24 Boxes |  |  |  |  | 1,736",4554,200,4354
M-102-2025 Pawanai Ventures - Plum Container No. SEGU9979141.pdf,50 |  | 8 |  |  | 714,1926,39100,37174
M-102-2025 Pawanai Ventures - Plum Container No. SEGU9979141.pdf,55 |  | 8 |  |  | 566,1585,101149,99564
M-102-2025 Pawanai Ventures - Plum Container No. SEGU9979141.pdf,60 |  | 8 |  |  | 456,1232,150200,148968
M-102-2025 Pawanai Ventures - Plum Container No. SEGU9979141.pdf,"Total 24 Boxes |  |  |  |  | 1,736",4554,200,4354
M-112-2025 Gajumal Mulchand Plum Container No. OOLU6501305 - (Bangalore).pdf,50 | 5 | 434 | 22 | 63 | 14,1181,1953,772
M-112-2025 Gajumal Mulchand Plum Container No. OOLU6501305 - (Bangalore).pdf,55 | 5 | 340 | 14 | 62 | 13,956,5499,4543
M-112-2025 Gajumal Mulchand Plum Container No. OOLU6501305 - (Bangalore).pdf,60 | 5 | 248 | 14 | 48 | 16,779,100140,99361
M-112-2025 Gajumal Mulchand Plum Container No. OOLU6501305 - (Bangalore).pdf,Total 15 Boxes |  | 1022 | 50 | 173 | 43,2736,140,2596
M-143-2026 Gajumal Mulchand (Qinglan Fruits) # Plum FSCU5968072 - Tamil Nadu.pdf, | 55 |  |  | 1 | ,97,4,93
M-21-2026 NGK Trading (Freshness First (Pty) Ltd Plum Container No. MNBU3926278.pdf, |  | 84C Ruby Star | 48-53 mm | 460,4853,460,4393
M-21-2026 NGK Trading (Freshness First (Pty) Ltd Plum Container No. MNBU3926278.pdf, |  | 84C ARC-PR-2-African Delight | 48-53 mm | 920,4853,920,3933
M-21-2026 NGK Trading (Freshness First (Pty) Ltd Plum Container No. MNBU3926278.pdf, |  | A-ARC-PR-2-African Delight | 50-55 mm | 1150,5055,1150,3905
