filename,row_preview,computed_total,stated_total,difference
G-1586-23B Lupin Ltd (Vanway-Ping An) H.O PLA.docx,"2 | 20230722 | 8/80 | 013063 | 013087 | Outer stretch wrapper, pallet and warehouse floor found stained with leaked out cargo. 
4 nos. drums surface were found stained with leaked out materials and rusted, blistered condition. Paint on the drums found peeling off. 
(Photo Nos.7 to 18)",20243787,13087,20230700
G-1586-23B Lupin Ltd (Vanway-Ping An) H.O PLA.docx,"3 | 20230722 | 7/80 | 013060 | 013046 | Outer stretch wrapper, pallet and warehouse floor found stained with leaked out cargo. 
4 nos. drums surface were found stained with leaked out materials and rusted, blistered condition. Paint on the drums found peeling off. 
(Photo Nos.7 to 18)",20243785,13046,20230739
G-1586-23B Lupin Ltd (Vanway-Ping An) H.O PLA.docx,"4 | 20230722 | 6/80 | 014303 | 014317 | Outer stretch wrapper, pallet and warehouse floor found stained with leaked out cargo. 
4 nos. drums surface were found stained with leaked out materials and rusted, blistered condition. Paint on the drums found peeling off. 
(Photo Nos.7 to 18)",20245029,14317,20230712
G-1586-23B Lupin Ltd (Vanway-Ping An) H.O PLA.docx,"5 | 20230722 | 1/80 | 013040 | 013065 | Outer stretch wrapper, pallet and warehouse floor found stained with leaked out cargo. 
4 nos. drums surface were found stained with leaked out materials and rusted, blistered condition. Paint on the drums found peeling off. 
Base of drum No. 02/80 found dented at one place from where slight leakage and smoke was detected.
(Photo Nos.19 to 47)",20243767,13065,20230702
G-1586-23B Lupin Ltd (Vanway-Ping An) H.O PLA.docx,"6 | 20230722 | 2/80 | 013035 | 013034 | Outer stretch wrapper, pallet and warehouse floor found stained with leaked out cargo. 
4 nos. drums surface were found stained with leaked out materials and rusted, blistered condition. Paint on the drums found peeling off. 
Base of drum No. 02/80 found dented at one place from where slight leakage and smoke was detected.
(Photo Nos.19 to 47)",20243763,13034,20230729
G-1586-23B Lupin Ltd (Vanway-Ping An) H.O PLA.docx,"7 | 20230722 | 3/80 | 013030 | 013083 | Outer stretch wrapper, pallet and warehouse floor found stained with leaked out cargo. 
4 nos. drums surface were found stained with leaked out materials and rusted, blistered condition. Paint on the drums found peeling off. 
Base of drum No. 02/80 found dented at one place from where slight leakage and smoke was detected.
(Photo Nos.19 to 47)",20243759,13083,20230676
G-1586-23B Lupin Ltd (Vanway-Ping An) H.O PLA.docx,"8 | 20230722 | 4/80 | 014318 | 014380 | Outer stretch wrapper, pallet and warehouse floor found stained with leaked out cargo. 
4 nos. drums surface were found stained with leaked out materials and rusted, blistered condition. Paint on the drums found peeling off. 
Base of drum No. 02/80 found dented at one place from where slight leakage and smoke was detected.
(Photo Nos.19 to 47)",20245048,14380,20230668
G-1586-23B Lupin Ltd (Vanway-Ping An) H.O PLA.docx,"9 | 20230726 | 25/80 | 013065 | 013009 | Outer stretch wrapper, pallet and warehouse floor found stained with leaked out cargo. 
4 nos. drums surface were found stained with leaked out materials and rusted, blistered condition. Paint on the drums found peeling off. 
Drum No. 27/80 screw cap seal no. 013074 found broken. The screw cap was opened and slight gap was observed between the screw cap and the inner thread cap at one end. 
Drum No. 28/80 bung hole seal was found missing. The bung hole plastic cap was found fully tight hence we could not open to check the inner thread cap.
(Photo Nos.48 to 62)",20243800,13009,20230791
G-1586-23B Lupin Ltd (Vanway-Ping An) H.O PLA.docx,"10 | 20230726 | 26/80 | 013028 | 013075 | Outer stretch wrapper, pallet and warehouse floor found stained with leaked out cargo. 
4 nos. drums surface were found stained with leaked out materials and rusted, blistered condition. Paint on the drums found peeling off. 
Drum No. 27/80 screw cap seal no. 013074 found broken. The screw cap was opened and slight gap was observed between the screw cap and the inner thread cap at one end. 
Drum No. 28/80 bung hole seal was found missing. The bung hole plastic cap was found fully tight hence we could not open to check the inner thread cap.
(Photo Nos.48 to 62)",20243764,13075,20230689
G-1586-23B Lupin Ltd (Vanway-Ping An) H.O PLA.docx,"11 | 20230726 | 27/80 | 013074 | 013099 | Outer stretch wrapper, pallet and warehouse floor found stained with leaked out cargo. 
4 nos. drums surface were found stained with leaked out materials and rusted, blistered condition. Paint on the drums found peeling off. 
Drum No. 27/80 screw cap seal no. 013074 found broken. The screw cap was opened and slight gap was observed between the screw cap and the inner thread cap at one end. 
Drum No. 28/80 bung hole seal was found missing. The bung hole plastic cap was found fully tight hence we could not open to check the inner thread cap.
(Photo Nos.48 to 62)",20243811,13099,20230712
G-1586-23B Lupin Ltd (Vanway-Ping An) H.O PLA.docx,"12 | 20230726 | 28/80 | 013081 | Seal missing | Outer stretch wrapper, pallet and warehouse floor found stained with leaked out cargo. 
4 nos. drums surface were found stained with leaked out materials and rusted, blistered condition. Paint on the drums found peeling off. 
Drum No. 27/80 screw cap seal no. 013074 found broken. The screw cap was opened and slight gap was observed between the screw cap and the inner thread cap at one end. 
Drum No. 28/80 bung hole seal was found missing. The bung hole plastic cap was found fully tight hence we could not open to check the inner thread cap.
(Photo Nos.48 to 62)",20230738,13081,20217657
G-1586-23B Lupin Ltd (Vanway-Ping An) H.O PLA.docx,"13 | 20230728 | 45/80 | 013003 | 013056 | Outer stretch wrapper, pallet and warehouse floor found stained with leaked out cargo. 
4 nos. drums surface were found stained with leaked out materials and rusted, blistered condition. Paint on the drums found peeling off. 
Drum No. 46/80 outer metal surface found cut / holed at one place near the top side along with the inner plastic drum. Cut area was found corroded with leaked out materials. 
(Photo Nos.63 to 75)",20243744,13056,20230688
G-1586-23B Lupin Ltd (Vanway-Ping An) H.O PLA.docx,"14 | 20230728 | 46/80 | 013097 | 013043 | Outer stretch wrapper, pallet and warehouse floor found stained with leaked out cargo. 
4 nos. drums surface were found stained with leaked out materials and rusted, blistered condition. Paint on the drums found peeling off. 
Drum No. 46/80 outer metal surface found cut / holed at one place near the top side along with the inner plastic drum. Cut area was found corroded with leaked out materials. 
(Photo Nos.63 to 75)",20243839,13043,20230796
G-1586-23B Lupin Ltd (Vanway-Ping An) H.O PLA.docx,"15 | 20230728 | 47/80 | 013026 | 013047 | Outer stretch wrapper, pallet and warehouse floor found stained with leaked out cargo. 
4 nos. drums surface were found stained with leaked out materials and rusted, blistered condition. Paint on the drums found peeling off. 
Drum No. 46/80 outer metal surface found cut / holed at one place near the top side along with the inner plastic drum. Cut area was found corroded with leaked out materials. 
(Photo Nos.63 to 75)",20243769,13047,20230722
G-1586-23B Lupin Ltd (Vanway-Ping An) H.O PLA.docx,"16 | 20230728 | 48/80 | 013008 | 013019 | Outer stretch wrapper, pallet and warehouse floor found stained with leaked out cargo. 
4 nos. drums surface were found stained with leaked out materials and rusted, blistered condition. Paint on the drums found peeling off. 
Drum No. 46/80 outer metal surface found cut / holed at one place near the top side along with the inner plastic drum. Cut area was found corroded with leaked out materials. 
(Photo Nos.63 to 75)",20243752,13019,20230733
G-1586-23B Lupin Ltd (Vanway-Ping An) H.O PLA.docx,"17 | 20230801 | 73/80 | 014310 | 014385 | Outer stretch wrapper, pallet and warehouse floor found stained with leaked out cargo. 
4 nos. drums surface were found stained with leaked out materials and rusted, blistered condition. Paint on the drums found peeling off. 
(Photo Nos.76 to 88)",20245128,14385,20230743
G-1586-23B Lupin Ltd (Vanway-Ping An) H.O PLA.docx,"18 | 20230801 | 74/80 | 014368 | 014337 | Outer stretch wrapper, pallet and warehouse floor found stained with leaked out cargo. 
4 nos. drums surface were found stained with leaked out materials and rusted, blistered condition. Paint on the drums found peeling off. 
(Photo Nos.76 to 88)",20245187,14337,20230850
G-1586-23B Lupin Ltd (Vanway-Ping An) H.O PLA.docx,"19 | 20230801 | 75/80 | 014341 | 014332 | Outer stretch wrapper, pallet and warehouse floor found stained with leaked out cargo. 
4 nos. drums surface were found stained with leaked out materials and rusted, blistered condition. Paint on the drums found peeling off. 
(Photo Nos.76 to 88)",20245161,14332,20230829
G-1586-23B Lupin Ltd (Vanway-Ping An) H.O PLA.docx,"20 | 20230801 | 76/80 | 014348 | 014311 | Outer stretch wrapper, pallet and warehouse floor found stained with leaked out cargo. 
4 nos. drums surface were found stained with leaked out materials and rusted, blistered condition. Paint on the drums found peeling off. 
(Photo Nos.76 to 88)",20245169,14311,20230858
G-1586-23B Lupin Ltd (Vanway-Ping An) Second H.O PLA.docx,73/80 | 266.700 | 275.00 | -8.3,541.700,-8.3,550.000
G-1586-23B Lupin Ltd (Vanway-Ping An) Second H.O PLA.docx,4/80 | 268.100 | 275.00 | -6.9,543.100,-6.9,550.000
G-1586-23B Lupin Ltd (Vanway-Ping An) Second H.O PLA.docx,76/80 | 260.900 | 275.00 | -14.1,535.900,-14.1,550.000
G-1586-23B Lupin Ltd (Vanway-Ping An) Second H.O PLA.docx,1/80 | 266.850 | 275.00 | -8.15,541.850,-8.15,550.000
G-1586-23B Lupin Ltd (Vanway-Ping An) Second H.O PLA.docx,45/80 | 269.700 | 275.00 | -5.3,544.700,-5.3,550.000
G-1586-23B Lupin Ltd (Vanway-Ping An) Second H.O PLA.docx,6/80 | 251.450 | 275.00 | -23.55,526.450,-23.55,550.000
G-1586-23B Lupin Ltd (Vanway-Ping An) Second H.O PLA.docx,5/80 | 264.050 | 275.00 | -10.95,539.050,-10.95,550.000
G-1586-23B Lupin Ltd (Vanway-Ping An) Second H.O PLA.docx,3/80 | 279.200 | 275.00 | -4.2,554.200,-4.2,558.400
G-1586-23B Lupin Ltd (Vanway-Ping An) Second H.O PLA.docx,"8 drums | 2,126.95 | 2,200 | -73.05",4326.95,-73.05,4400.00
G-2025-22B Shanpar Industries {DPS Ref No. IND-02023-JS} PLA.docx,1. | 25.120 | 21. | 25.160,47.120,25.160,21.960
G-2025-22B Shanpar Industries {DPS Ref No. IND-02023-JS} PLA.docx,2. | 25.160 | 22. | 25.160,49.160,25.160,24.000
G-2025-22B Shanpar Industries {DPS Ref No. IND-02023-JS} PLA.docx,3. | 25.160 | 23. | 25.160,51.160,25.160,26.000
G-2025-22B Shanpar Industries {DPS Ref No. IND-02023-JS} PLA.docx,4. | 25.200 | 24. | 25.160,53.200,25.160,28.040
G-2025-22B Shanpar Industries {DPS Ref No. IND-02023-JS} PLA.docx,5. | 25.140 | 25. | 25.160,55.140,25.160,29.980
G-2025-22B Shanpar Industries {DPS Ref No. IND-02023-JS} PLA.docx,6. | 25.140 | 26. | 25.120,57.140,25.120,32.020
G-2025-22B Shanpar Industries {DPS Ref No. IND-02023-JS} PLA.docx,7. | 25.140 | 27. | 25.160,59.140,25.160,33.980
G-2025-22B Shanpar Industries {DPS Ref No. IND-02023-JS} PLA.docx,8. | 25.140 | 28. | 25.140,61.140,25.140,36.000
G-2025-22B Shanpar Industries {DPS Ref No. IND-02023-JS} PLA.docx,9. | 25.180 | 29. | 25.140,63.180,25.140,38.040
G-2025-22B Shanpar Industries {DPS Ref No. IND-02023-JS} PLA.docx,10. | 25.180 | 30. | 25.160,65.180,25.160,40.020
G-2025-22B Shanpar Industries {DPS Ref No. IND-02023-JS} PLA.docx,11. | 25.160 | 31. | 25.140,67.160,25.140,42.020
G-2025-22B Shanpar Industries {DPS Ref No. IND-02023-JS} PLA.docx,12. | 25.160 | 32. | 25.160,69.160,25.160,44.000
G-2025-22B Shanpar Industries {DPS Ref No. IND-02023-JS} PLA.docx,13. | 25.160 | 33. | 25.160,71.160,25.160,46.000
G-2025-22B Shanpar Industries {DPS Ref No. IND-02023-JS} PLA.docx,14. | 25.160 | 34. | 25.180,73.160,25.180,47.980
G-2025-22B Shanpar Industries {DPS Ref No. IND-02023-JS} PLA.docx,15. | 25.140 | 35. | 25.180,75.140,25.180,49.960
G-2025-22B Shanpar Industries {DPS Ref No. IND-02023-JS} PLA.docx,16. | 25.140 | 36. | 25.200,77.140,25.200,51.940
G-2025-22B Shanpar Industries {DPS Ref No. IND-02023-JS} PLA.docx,17. | 25.180 | 37. | 25.160,79.180,25.160,54.020
G-2025-22B Shanpar Industries {DPS Ref No. IND-02023-JS} PLA.docx,18. | 25.160 | 38. | 25.140,81.160,25.140,56.020
G-2025-22B Shanpar Industries {DPS Ref No. IND-02023-JS} PLA.docx,19. | 25.160 | 39. | 25.180,83.160,25.180,57.980
G-2025-22B Shanpar Industries {DPS Ref No. IND-02023-JS} PLA.docx,20. | 25.160 | 40. | 25.200,85.160,25.200,59.960
G-2025-22B Shanpar Industries {DPS Ref No. IND-02023-JS} PLA.docx,"Shanghai Port, China | 20 | 2 | 5.3 | 12/01/2023 | Empty container to shipper on 12 January 2023

Loading Port Storage  


Container laden on board on 18 January 2023",22,5.3,16.7
G-2025-22B Shanpar Industries {DPS Ref No. IND-02023-JS} PLA.docx,"Shanghai Port, China | 18 | 11 | 30.7 | 13/01/2023 | Empty container to shipper on 12 January 2023

Loading Port Storage  


Container laden on board on 18 January 2023",29,30.7,1.7
G-2025-22B Shanpar Industries {DPS Ref No. IND-02023-JS} PLA.docx,"Shanghai Port, China | 13 | 3 | 14.2 | 14/01/2023 | Empty container to shipper on 12 January 2023

Loading Port Storage  


Container laden on board on 18 January 2023",16,14.2,1.8
G-2025-22B Shanpar Industries {DPS Ref No. IND-02023-JS} PLA.docx,"Shanghai Port, China | 4 | 1 | 1.0 | 15/01/2023 | Empty container to shipper on 12 January 2023

Loading Port Storage  


Container laden on board on 18 January 2023",5,1.0,4.0
G-2025-22B Shanpar Industries {DPS Ref No. IND-02023-JS} PLA.docx,"Shanghai Port, China | 3 | 2 | 0.0 | 16/01/2023 | Empty container to shipper on 12 January 2023

Loading Port Storage  


Container laden on board on 18 January 2023",5,0.0,5.0
G-2025-22B Shanpar Industries {DPS Ref No. IND-02023-JS} PLA.docx,"Shanghai Port, China | 6 | 2 | 0.0 | 17/01/2023 | Empty container to shipper on 12 January 2023

Loading Port Storage  


Container laden on board on 18 January 2023",8,0.0,8.0
G-2025-22B Shanpar Industries {DPS Ref No. IND-02023-JS} PLA.docx,"Shanghai Port, China | 8 | 2 | 0.0 | 18/01/2023 | Empty container to shipper on 12 January 2023

Loading Port Storage  


Container laden on board on 18 January 2023",10,0.0,10.0
G-2025-22B Shanpar Industries {DPS Ref No. IND-02023-JS} PLA.docx,"Shanghai Port, China | 11 | 3 | 0.0 | 19/01/2023 | Empty container to shipper on 12 January 2023

Loading Port Storage  


Container laden on board on 18 January 2023",14,0.0,14.0
G-2025-22B Shanpar Industries {DPS Ref No. IND-02023-JS} PLA.docx,"Shanghai Port, China | 10 | 3 | 0.0 | 20/01/2023 | Empty container to shipper on 12 January 2023

Loading Port Storage  


Container laden on board on 18 January 2023",13,0.0,13.0
G-2025-22B Shanpar Industries {DPS Ref No. IND-02023-JS} PLA.docx,"Shanghai Port, China | 10 | 3 | 1.5 | 21/01/2023 | Empty container to shipper on 12 January 2023

Loading Port Storage  


Container laden on board on 18 January 2023",13,1.5,11.5
G-2025-22B Shanpar Industries {DPS Ref No. IND-02023-JS} PLA.docx,"Shanghai Port, China | 9 | 4 | 7.1 | 22/01/2023 | Empty container to shipper on 12 January 2023

Loading Port Storage  


Container laden on board on 18 January 2023",13,7.1,5.9
G-2025-22B Shanpar Industries {DPS Ref No. IND-02023-JS} PLA.docx,"Shanghai Port, China | 8 | 2 | 3.3 | 23/01/2023 | Empty container to shipper on 12 January 2023

Loading Port Storage  


Container laden on board on 18 January 2023",10,3.3,6.7
G-2025-22B Shanpar Industries {DPS Ref No. IND-02023-JS} PLA.docx,"Nhava Sheva, India | 36 | 19 | 0.0 | 09/02/2023 | Discharge port landing and storage before loading onto rail wagon",55,0.0,55.0
G-2025-22B Shanpar Industries {DPS Ref No. IND-02023-JS} PLA.docx,"Nhava Sheva, India | 34 | 19 | 0.0 | 10/02/2023 | Discharge port landing and storage before loading onto rail wagon",53,0.0,53.0
G-2025-22B Shanpar Industries {DPS Ref No. IND-02023-JS} PLA.docx,"Nhava Sheva, India | 34 | 18 | 0.0 | 11/02/2023 | Discharge port landing and storage before loading onto rail wagon",52,0.0,52.0
G-2025-22B Shanpar Industries {DPS Ref No. IND-02023-JS} PLA.docx,"ICD Dasharath, Vadodara | 33 | 16 | 0.0 | 12/02/2023 | Storage at ICD Dasharath, Vadodara, Gujarat",49,0.0,49.0
G-2025-22B Shanpar Industries {DPS Ref No. IND-02023-JS} PLA.docx,"ICD Dasharath, Vadodara | 32 | 15 | 0.0 | 13/02/2023 | Storage at ICD Dasharath, Vadodara, Gujarat",47,0.0,47.0
G-2025-22B Shanpar Industries {DPS Ref No. IND-02023-JS} PLA.docx,"ICD Dasharath, Vadodara | 34 | 14 | 0.0 | 14/02/2023 | Storage at ICD Dasharath, Vadodara, Gujarat",48,0.0,48.0
G-2025-22B Shanpar Industries {DPS Ref No. IND-02023-JS} PLA.docx,"ICD Dasharath, Vadodara | 36 | 13 | 0.0 | 15/02/2023 | Storage at ICD Dasharath, Vadodara, Gujarat",49,0.0,49.0
G-2025-22B Shanpar Industries {DPS Ref No. IND-02023-JS} PLA.docx,"ICD Dasharath, Vadodara | 38 | 14 | 0.0 | 16/02/2023 | Storage at ICD Dasharath, Vadodara, Gujarat",52,0.0,52.0
G-2025-22B Shanpar Industries {DPS Ref No. IND-02023-JS} PLA.docx,"ICD Dasharath, Vadodara | 37 | 14 | 0.0 | 17/02/2023 | Storage at ICD Dasharath, Vadodara, Gujarat",51,0.0,51.0
G-2025-22B Shanpar Industries {DPS Ref No. IND-02023-JS} PLA.docx,"ICD Dasharath, Vadodara | 37 | 15 | 0.0 | 18/02/2023 | Storage at ICD Dasharath, Vadodara, Gujarat",52,0.0,52.0
G-2025-22B Shanpar Industries {DPS Ref No. IND-02023-JS} PLA.docx,"ICD Dasharath, Vadodara | 38 | 16 | 0.0 | 19/02/2023 | Storage at ICD Dasharath, Vadodara, Gujarat",54,0.0,54.0
G-2025-22B Shanpar Industries {DPS Ref No. IND-02023-JS} PLA.docx,"ICD Dasharath, Vadodara | 37 | 16 | 0.0 | 20/02/2023 | Storage at ICD Dasharath, Vadodara, Gujarat",53,0.0,53.0
G-2025-22B Shanpar Industries {DPS Ref No. IND-02023-JS} PLA.docx,"Consignees factory at Vadodara, Gujarat | 35 | 15 | 0.0 | 21/02/2023 | Consignees factory at Vadodara, Gujarat",50,0.0,50.0
Option 2 - G-1382-22B Envision (PICC) - 3rd FINAL-WH【20240409.docx,"4. | 4. | 211294197 | 211294197 | Pitch Bearing found oxidized on outer ring and rusted on inner ring’s teeth at places in varying degrees. 
(Photo No. 813 to 817) | Pitch Bearing found oxidized on outer ring and rusted on inner ring’s teeth at places in varying degrees. 
(Photo No. 813 to 817)",211294205,211294197,8
Option 2 - G-1382-22B Envision (PICC) - 3rd FINAL-WH【20240409.docx,67 | IV1203B220614-04 | IV1203B220614-04 | 220594332 | 220594332 | Bottom inner ring surface was found with slight depression / scratches on surface at places in varying degrees.,220594399,220594332,67
Option 2 - G-1382-22B Envision (PICC) - 3rd FINAL-WH【20240409.docx,"72 | IV1203B220614-04 | IV1203B220614-04 | 220194285 | 220194285 | Bottom outer ring edge was found rusted at places in varying degrees.
Pitch bearing outer surface found scratched & dent at places, in varying degrees.",220194357,220194285,72
Option 2 - G-1382-22B Envision (PICC) - 3rd FINAL-WH【20240409.docx,"73 | IV1203B220614-04 | IV1203B220614-04 | 220194311 | 220194311 | Bottom outer ring edge was found with rusty at places.
Front outer ring edge was found with depression / dent on surface at places in varying degrees.",220194384,220194311,73
Option 2 - G-1382-22B Envision (PICC) - 3rd FINAL-WH【20240409.docx,"84 | IV1203B220614-04 | IV1203B220614-04 | 211294234 | 211294234 | Outer ring surface was found with depression on surface at 2 places.
Front ring edge was found with depression on surface at 1 place.",211294318,211294234,84
Option 2 - G-1382-22B Envision (PICC) - 3rd FINAL-WH【20240409.docx,"99 | IV1203B220614-04 | IV1203B220614-04 | 211294224 | 211294224 | Bottom rubber gasket sealing was found cut / deformed at 1 place.
Outer ring surface was found with depression on surface at 2 places.",211294323,211294224,99
Option 2 - G-1382-22B Envision (PICC) - 3rd FINAL-WH【20240409.docx,"100 | IV1203B220614-04 | IV1203B220614-04 | 220194321 | 220194321 | Outer ring surface was found with depression on surface at 1 place. 
Bottom rubber gasket sealing was found cut / deformed at 1 place.",220194421,220194321,100
Option 2 - G-1382-22B Envision (PICC) - 3rd FINAL-WH【20240409.docx,"104 | IV1203B220614-04 | IV1203B220614-04 | 211294225 | 211294225 | Front portion gasket/rubber sealing was found slightly cut at 2 places.
Bottom edge near gasket/rubber sealing was found cut / deformed at  place.
Pitch bearing outer surface found with scratches  at olaces in varying degrees.",211294329,211294225,104
Option 2 - G-1382-22B Envision (PICC) - 3rd FINAL-WH【20240409.docx,"108 | IV123B220614-04 | 220194283 | 220194283 | Bottom gasket/rubber sealing was found cut  / deformed at 2 places.
Front gasket/rubber sealing was found pressed / cut / deformed at 3 places.
Front outer ring edge was found with depression on surface at places in varying degrees. | Bottom gasket/rubber sealing was found cut  / deformed at 2 places.
Front gasket/rubber sealing was found pressed / cut / deformed at 3 places.
Front outer ring edge was found with depression on surface at places in varying degrees.",220194391,220194283,108
Option 2 - G-1382-22B Envision (PICC) - 3rd FINAL-WH【20240409.docx,"109 | IV123B220614-04 | 220394331 | 220394331 | Outer ring surface was found with scratches at 2 places.
Front inner ring edge was found with depression on surface at 1 place. | Outer ring surface was found with scratches at 2 places.
Front inner ring edge was found with depression on surface at 1 place.",220394440,220394331,109
Option 2 - G-1382-22B Envision (PICC) - 3rd FINAL-WH【20240409.docx,"110 | IV123B220614-04 | 211294192 | 211294192 | Bottom outer ring edge was found with depression on surface due to impact/dented at 2 places.
 Bottom gasket/rubber sealing not found / missing.
Outer ring surface was found with depression on surface at 1 place.
Outer ring surface 2 nos. plug found broken / missing and 4 plugs found cfafed / chipped.
Front gasket/rubber sealing was found pressed/cut at 1 place.
Front inner ring was found with scratches. | Bottom outer ring edge was found with depression on surface due to impact/dented at 2 places.
 Bottom gasket/rubber sealing not found / missing.
Outer ring surface was found with depression on surface at 1 place.
Outer ring surface 2 nos. plug found broken / missing and 4 plugs found cfafed / chipped.
Front gasket/rubber sealing was found pressed/cut at 1 place.
Front inner ring was found with scratches.",211294302,211294192,110
Option 2 - G-1382-22B Envision (PICC) - 3rd FINAL-WH【20240409.docx," |  | TOTAL | CNY
116,64,959.80 | 110 | 8",163,91,72
G-1434-23B MV International (Vanway Ref No. VW16923-AY) HO PLA.docx,1 | 3.745 | 3.150 | 6.895,7.895,6.895,1.000
G-1434-23B MV International (Vanway Ref No. VW16923-AY) HO PLA.docx,1 | 3.741 | 2.954 | 6.695,7.695,6.695,1.000
